Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
26/05/07,02:00:00,0.4931,0.0943,235.338,2.1867,0.0,0.6167,3.15
26/05/07,03:00:00,0.3003,0.0872,236.8015,1.3867,0.0,0.1667,0.0
26/05/07,04:00:00,0.3152,0.1021,236.1367,1.4167,0.0,0.45,0.0
26/05/07,05:00:00,0.2954,0.0757,236.5167,1.2867,0.0,0.4,0.0
26/05/07,06:00:00,0.2928,0.0702,236.0363,1.2733,0.0,0.2167,0.0
26/05/07,07:00:00,0.3092,0.0829,234.1798,1.4067,0.0,0.5833,0.0
26/05/07,08:00:00,0.6547,0.0733,234.5425,2.94,0.0,0.0333,0.0
26/05/07,09:00:00,2.126,0.0944,233.6673,9.17,0.0,12.7333,14.5167
26/05/07,10:00:00,0.4378,0.0883,236.0983,1.9267,0.0,1.05,0.0
26/05/07,11:00:00,1.0481,0.1387,234.8952,4.62,0.0,10.7167,0.0
26/05/07,12:00:00,1.6398,0.1938,236.1525,7.12,0.0,14.25,5.8
26/05/07,13:00:00,1.8129,0.1731,235.8848,7.7267,0.0,0.2333,17.0333
26/05/07,14:00:00,1.6316,0.1624,232.3832,7.08,0.0,0.6833,16.55
26/05/07,15:00:00,1.8972,0.0929,233.1177,8.1867,7.1833,0.1333,16.6333
26/05/07,16:00:00,0.9475,0.1884,235.4303,4.1533,5.2667,0.5167,3.6667
26/05/07,17:00:00,0.9364,0.1849,235.6662,4.1667,7.6667,0.4833,0.0
26/05/07,18:00:00,0.3874,0.106,236.8353,1.71,0.0,0.1667,0.0
26/05/07,19:00:00,2.1315,0.2459,233.6183,9.4,19.3167,0.6167,3.7167
26/05/07,20:00:00,1.4151,0.1507,232.3683,6.0967,0.1167,0.0,11.15
26/05/07,21:00:00,1.6299,0.0906,233.5865,6.9633,0.0,0.6167,15.3333
26/05/07,22:00:00,2.029,0.0912,233.073,8.7133,0.0,0.0,16.65
26/05/07,23:00:00,1.4618,0.1502,234.6648,6.2133,0.0,0.6167,12.7833
27/05/07,00:00:00,0.4176,0.0943,237.565,1.7767,0.0,0.1833,0.0
27/05/07,01:00:00,0.3191,0.0998,235.7718,1.4067,0.0,0.4167,0.0
27/05/07,02:00:00,0.3136,0.0903,236.1727,1.39,0.0,0.4,0.0
27/05/07,03:00:00,0.2862,0.0587,236.9267,1.2333,0.0,0.2,0.0
27/05/07,04:00:00,0.3311,0.1062,237.1043,1.4433,0.0,0.5833,0.0
27/05/07,05:00:00,0.3606,0.0723,238.1912,1.5633,0.0,0.0,0.0
27/05/07,06:00:00,0.5842,0.115,238.3738,2.5233,0.0,0.6,0.0
27/05/07,07:00:00,0.4547,0.0557,237.6942,2.1733,0.0,0.0,0.0
27/05/07,08:00:00,1.1607,0.0867,233.89,5.1633,0.0,0.5833,2.5167
27/05/07,09:00:00,1.1156,0.0689,233.3735,4.9,0.0,0.0,8.6667
27/05/07,10:00:00,0.5043,0.0648,232.2907,2.39,0.0,0.5667,0.0
27/05/07,11:00:00,0.9506,0.0473,232.7533,4.3533,0.0,7.15,0.0
27/05/07,12:00:00,2.227,0.2278,232.0102,9.7067,6.1667,1.9167,15.5
27/05/07,13:00:00,1.2816,0.0874,235.525,5.5767,0.05,0.2333,9.9
27/05/07,14:00:00,3.8568,0.2827,231.4158,16.7733,13.2,23.2333,16.4167
27/05/07,15:00:00,3.7474,0.3524,232.7907,16.22,8.9333,25.1333,16.6167
27/05/07,16:00:00,2.4503,0.2573,234.6497,10.5133,11.95,0.2833,16.8667
27/05/07,17:00:00,4.1141,0.4394,232.7577,17.9367,13.2333,21.4333,16.6167
27/05/07,18:00:00,2.8186,0.3852,231.759,12.3633,4.7167,5.0,16.4667
27/05/07,19:00:00,1.9841,0.2677,234.9753,8.47,0.05,1.3167,16.9167
27/05/07,20:00:00,1.9598,0.152,235.5198,8.3267,0.0,0.1667,16.9833
27/05/07,21:00:00,2.5926,0.1265,234.118,11.1,6.7667,1.2333,16.8
27/05/07,22:00:00,1.5809,0.0718,235.4002,6.7667,7.7,1.2,3.8
27/05/07,23:00:00,0.4853,0.0547,236.774,2.0867,0.0,0.4,0.0
28/05/07,00:00:00,0.4145,0.1139,235.561,1.8167,0.0,0.7833,0.0
28/05/07,01:00:00,0.4716,0.06,235.9852,2.03,0.0,0.0,2.3667
28/05/07,02:00:00,0.9065,0.1087,235.9573,3.87,0.0,0.7,8.3667
28/05/07,03:00:00,0.3311,0.0924,237.5563,1.4433,0.0,0.3333,0.0
28/05/07,04:00:00,0.3221,0.0856,237.4547,1.4133,0.0,0.3167,0.0
28/05/07,05:00:00,0.3253,0.0896,237.1698,1.4467,0.0,0.6167,0.0
28/05/07,06:00:00,0.2948,0.0409,237.2277,1.2433,0.0,0.0,0.0
28/05/07,07:00:00,0.5473,0.0986,234.0477,2.5533,0.0,0.6,0.0
28/05/07,08:00:00,0.3336,0.0582,232.9705,1.51,0.0,0.0,0.0
28/05/07,09:00:00,1.366,0.1023,230.1797,5.9467,0.0,0.5833,14.7167
28/05/07,10:00:00,1.3213,0.0941,232.4618,5.6233,0.0,0.0,16.5833
28/05/07,11:00:00,1.322,0.0331,231.442,5.6433,0.0,0.5833,16.4167
28/05/07,12:00:00,1.3307,0.0513,232.0708,5.65,0.0,0.0333,16.5167
28/05/07,13:00:00,1.8652,0.0981,233.0017,8.0333,7.8333,0.5333,14.05
28/05/07,14:00:00,1.024,0.1629,233.3217,4.7367,4.5667,0.4167,0.0
28/05/07,15:00:00,0.9189,0.0914,236.33,3.9767,7.5667,0.1667,0.0
28/05/07,16:00:00,1.1212,0.0822,236.0062,4.8633,8.1833,0.5667,0.0
28/05/07,17:00:00,1.0932,0.0677,235.9672,4.6267,0.0,0.0,11.7333
28/05/07,18:00:00,2.7952,0.287,233.7387,12.1333,18.6167,0.55,16.75
28/05/07,19:00:00,2.777,0.2592,234.4028,12.0467,10.2667,0.0,16.85
28/05/07,20:00:00,2.4017,0.1461,234.4245,10.2967,0.0167,0.55,16.8333
28/05/07,21:00:00,2.3489,0.0796,234.9063,10.1267,7.7,0.0,8.5833
28/05/07,22:00:00,0.8962,0.1329,238.0358,3.84,3.6333,0.55,0.0
28/05/07,23:00:00,0.7627,0.0824,237.5385,3.2567,7.5167,0.0,0.0
29/05/07,00:00:00,0.4064,0.0838,236.3375,1.7433,0.0,0.55,1.4333
29/05/07,01:00:00,0.7657,0.0763,236.7323,3.2133,0.0,0.0,8.1
29/05/07,02:00:00,0.3216,0.1056,237.443,1.42,0.0,0.5333,0.0
29/05/07,03:00:00,0.3041,0.0728,237.8703,1.2833,0.0,0.1,0.0
29/05/07,04:00:00,0.3168,0.0773,236.6265,1.33,0.0,0.45,0.0
29/05/07,05:00:00,0.2953,0.0601,236.682,1.26,0.0,0.1833,0.0
29/05/07,06:00:00,1.2595,0.08,235.665,5.41,0.0,0.35,8.6
29/05/07,07:00:00,1.124,0.0803,236.8313,4.7967,0.0,0.2833,8.65
29/05/07,08:00:00,1.5439,0.0428,232.5425,6.6133,0.0,0.25,16.5833
29/05/07,09:00:00,0.8938,0.0573,231.442,3.99,0.0,0.3667,1.8167
29/05/07,10:00:00,0.7913,0.0825,232.75,3.5633,0.0,0.15,0.0
29/05/07,11:00:00,0.8617,0.1002,233.616,3.8767,0.0,0.45,0.0
29/05/07,12:00:00,0.6686,0.0675,236.3842,3.17,0.0,0.0833,0.0
29/05/07,13:00:00,0.3052,0.0893,237.633,1.3067,0.0,0.5333,0.0
29/05/07,14:00:00,0.2764,0.0503,235.499,1.2067,0.0,0.0167,0.0
29/05/07,15:00:00,0.3007,0.0835,236.282,1.3367,0.0,0.5333,0.0
29/05/07,16:00:00,0.275,0.0505,235.1957,1.2233,0.0,0.0,0.0
29/05/07,17:00:00,0.8907,0.1034,235.187,3.82,0.0,0.55,9.4833
29/05/07,18:00:00,0.2994,0.0741,237.064,1.35,0.0,0.0,0.0
29/05/07,19:00:00,0.6861,0.095,234.949,3.07,0.0,5.35,0.0
29/05/07,20:00:00,0.684,0.0774,236.4178,3.0167,0.0,1.15,0.0
29/05/07,21:00:00,2.4802,0.1173,233.7412,10.75,0.0,19.3,1.6167
29/05/07,22:00:00,1.628,0.0605,235.1275,6.9,0.0,0.0167,15.9167
29/05/07,23:00:00,0.3106,0.0995,238.6455,1.3233,0.0,0.5833,0.0
30/05/07,00:00:00,0.2704,0.0596,236.5325,1.13,0.0,0.0,0.0
30/05/07,01:00:00,0.297,0.085,236.231,1.2567,0.0,0.55,0.0
30/05/07,02:00:00,0.2631,0.0742,236.0453,1.1,0.0,0.1667,0.0
30/05/07,03:00:00,0.2744,0.0788,236.4025,1.1533,0.0,0.3833,0.0
30/05/07,04:00:00,0.2808,0.0806,236.4277,1.1833,0.0,0.3,0.0
30/05/07,05:00:00,0.279,0.0782,236.4767,1.1833,0.0,0.2333,0.0
30/05/07,06:00:00,1.3678,0.0768,235.3267,5.8467,0.0,0.4333,10.6333
30/05/07,07:00:00,1.9511,0.0587,233.5017,8.3667,7.75,0.1,16.7167
30/05/07,08:00:00,1.8437,0.0922,232.1248,7.9367,8.0667,0.5333,16.5333
30/05/07,09:00:00,1.2646,0.0747,232.9948,5.4133,0.0,0.0,16.65
30/05/07,10:00:00,1.2933,0.0791,232.3267,5.5167,0.0,0.55,16.55
30/05/07,11:00:00,1.4672,0.1354,233.7878,6.25,0.0,0.0,16.75
30/05/07,12:00:00,1.4936,0.2112,233.831,6.41,0.0,0.5333,16.7667
30/05/07,13:00:00,0.7071,0.1115,233.8647,3.1067,0.0,0.0,5.1167
30/05/07,14:00:00,0.3042,0.0887,233.862,1.4233,0.0,0.5333,0.0
30/05/07,15:00:00,0.7425,0.051,235.7128,3.2967,0.0,7.5833,0.0
30/05/07,16:00:00,1.596,0.1248,235.4827,6.8967,0.0,21.2,0.0
30/05/07,17:00:00,2.5984,0.1168,234.0108,11.1833,0.0,27.3333,10.8833
30/05/07,18:00:00,0.6792,0.0925,235.7658,3.01,0.0,3.85,1.9667
30/05/07,19:00:00,1.5683,0.1701,234.0963,6.8433,0.0,15.85,0.0
30/05/07,20:00:00,2.2206,0.1791,232.9303,9.8,0.0,17.1167,0.0
30/05/07,21:00:00,2.229,0.1377,234.874,9.6433,12.6,1.0833,0.0
30/05/07,22:00:00,1.114,0.1141,234.9235,4.7867,3.3667,0.5333,0.0
30/05/07,23:00:00,0.726,0.08,238.4213,3.1467,5.7167,0.2667,1.5
31/05/07,00:00:00,0.933,0.0867,235.6942,3.9333,0.0,0.5667,10.7167
31/05/07,01:00:00,0.2592,0.0574,234.603,1.0733,0.0,0.0,0.0
31/05/07,02:00:00,0.3041,0.0767,235.1153,1.29,0.0,0.5667,0.0
31/05/07,03:00:00,0.2648,0.0475,236.0588,1.0767,0.0,0.0,0.0
31/05/07,04:00:00,0.2875,0.0797,235.5137,1.2267,0.0,0.5667,0.0
31/05/07,05:00:00,0.2596,0.0391,235.6903,1.0733,0.0,0.0,0.0
31/05/07,06:00:00,0.7013,0.0782,234.386,3.12,0.0,0.55,0.0
31/05/07,07:00:00,0.8706,0.0589,235.0303,3.7233,0.0,0.0,7.5333
31/05/07,08:00:00,1.1376,0.1229,235.2687,4.8333,0.0,0.5667,12.7
31/05/07,09:00:00,0.2596,0.0748,233.1002,1.1,0.0,0.1333,0.0
31/05/07,10:00:00,0.2745,0.0774,233.8282,1.1633,0.0,0.4,0.0
31/05/07,11:00:00,0.2751,0.0804,235.0973,1.16,0.0,0.3,0.0
31/05/07,12:00:00,0.2894,0.0917,235.2822,1.26,0.0,0.2667,0.0
31/05/07,13:00:00,0.2902,0.0904,235.0985,1.2667,0.0,0.45,0.0
31/05/07,14:00:00,0.2567,0.0425,234.269,1.07,0.0,0.1,0.0
31/05/07,15:00:00,0.3,0.0929,237.2803,1.3,0.0,0.5667,0.0
31/05/07,16:00:00,0.2519,0.0421,236.3428,1.0267,0.0,0.0,0.0
31/05/07,17:00:00,0.5485,0.0687,234.2875,2.3433,0.0,0.55,4.0667
31/05/07,18:00:00,1.0583,0.0547,232.6495,4.5767,0.0,0.0,8.4333
31/05/07,19:00:00,1.3004,0.2933,233.1587,5.7467,0.0,0.9,0.0
31/05/07,20:00:00,1.6834,0.1036,235.095,7.2533,7.3167,0.2667,0.0
31/05/07,21:00:00,1.9996,0.1517,235.1827,8.6033,8.2667,0.4833,0.3833
31/05/07,22:00:00,1.483,0.1545,236.2573,6.2467,0.0,0.6833,15.3667
31/05/07,23:00:00,0.3543,0.0938,238.0272,1.5367,0.0,0.0333,0.0
01/06/07,00:00:00,0.3391,0.1559,237.3813,1.51,0.0,0.6167,0.0
01/06/07,01:00:00,0.3252,0.121,235.3378,1.41,0.0,0.5333,0.0
01/06/07,02:00:00,0.2931,0.0721,236.0413,1.22,0.0,0.0833,0.0
01/06/07,03:00:00,0.327,0.1088,235.8607,1.4367,0.0,0.6,0.0
01/06/07,04:00:00,0.2692,0.0648,235.9773,1.13,0.0,0.0,0.0
01/06/07,05:00:00,0.3203,0.1211,234.9717,1.4333,0.0,0.6,0.0
01/06/07,06:00:00,1.5049,0.1182,234.2223,6.5267,0.0,0.3167,12.2833
01/06/07,07:00:00,1.7525,0.0759,232.7008,7.5167,0.0,0.25,16.6167
01/06/07,08:00:00,1.332,0.0984,234.0828,5.62,0.0,0.5667,16.8
01/06/07,09:00:00,1.2846,0.0648,231.9857,5.4867,0.0,0.0,16.5
01/06/07,10:00:00,1.328,0.108,232.4952,5.6833,0.0,0.55,16.5833
01/06/07,11:00:00,1.2771,0.063,233.2865,5.4267,0.0,0.0,16.6833
01/06/07,12:00:00,1.188,0.1091,234.5602,5.0533,0.0,0.5667,14.3833
01/06/07,13:00:00,0.2989,0.0789,235.4727,1.34,0.0,0.0,0.0
01/06/07,14:00:00,0.3139,0.0977,235.0378,1.3633,0.0,0.5667,0.0
01/06/07,15:00:00,0.2841,0.0616,236.5995,1.2633,0.0,0.1,0.0
01/06/07,16:00:00,0.3199,0.1113,236.7765,1.4367,0.0,0.4667,0.0
01/06/07,17:00:00,0.3236,0.0954,235.4887,1.47,0.0,0.2667,0.0
01/06/07,18:00:00,0.3445,0.0691,235.6797,1.5367,0.0,0.2833,0.0
01/06/07,19:00:00,0.5586,0.1465,235.4468,2.5492,0.0,0.4237,0.0
01/06/07,20:00:00,1.357,0.1135,236.1198,5.7467,0.0,0.15,16.3333
01/06/07,21:00:00,0.9878,0.1204,235.364,4.2833,0.0,0.55,1.55
01/06/07,22:00:00,0.7768,0.107,236.9783,3.3333,0.0,0.0,0.0
01/06/07,23:00:00,0.3184,0.1061,239.8943,1.47,0.0,0.5667,0.0
02/06/07,00:00:00,0.4891,0.0481,236.8457,2.08,0.0,0.0,0.0
02/06/07,01:00:00,0.3074,0.093,235.6128,1.34,0.0,0.55,0.0
02/06/07,02:00:00,0.2715,0.0456,235.5735,1.1967,0.0,0.0,0.0
02/06/07,03:00:00,0.3131,0.0976,237.3507,1.3633,0.0,0.55,0.0
02/06/07,04:00:00,0.6406,0.0452,236.4358,2.73,0.0,0.0,6.0667
02/06/07,05:00:00,0.6841,0.0821,236.8362,2.92,0.0,0.55,6.3833
02/06/07,06:00:00,0.2767,0.0507,237.3635,1.19,0.0,0.0,0.0
02/06/07,07:00:00,0.6442,0.0791,234.1495,2.8767,0.0,0.5333,0.0
02/06/07,08:00:00,0.4728,0.0489,234.9345,2.1433,0.0,0.0333,0.0
02/06/07,09:00:00,2.4007,0.087,232.8052,10.3133,0.0,7.9,13.9333
02/06/07,10:00:00,1.1894,0.092,232.131,5.1267,0.2167,0.1333,0.8
02/06/07,11:00:00,1.9896,0.2442,231.2078,8.6567,15.7,0.5,0.0
02/06/07,12:00:00,0.3973,0.0804,233.1255,1.8067,0.45,0.35,0.0
02/06/07,13:00:00,0.8903,0.1209,235.2067,4.04,0.0,4.2667,0.0
02/06/07,14:00:00,1.2205,0.0852,233.6275,5.2467,0.0,2.1833,10.9
02/06/07,15:00:00,1.4535,0.0865,233.7952,6.1833,0.0,0.05,16.7667
02/06/07,16:00:00,1.4119,0.1283,235.0792,5.94,0.0,0.5833,16.9333
02/06/07,17:00:00,2.6615,0.2555,231.476,11.6667,18.95,0.1833,16.4333
02/06/07,18:00:00,1.9722,0.2969,233.0718,8.57,6.2833,0.6167,16.65
02/06/07,19:00:00,3.1521,0.342,232.1027,13.8133,24.5667,0.5833,16.5167
02/06/07,20:00:00,0.7355,0.0561,233.889,3.14,0.0167,0.05,5.8333
02/06/07,21:00:00,0.3917,0.1108,234.5082,1.7133,0.0,0.6167,0.0
02/06/07,22:00:00,0.3597,0.0714,232.5747,1.52,0.0,0.0,0.0
02/06/07,23:00:00,0.4141,0.1211,237.5542,1.8,0.0,0.6,0.0
03/06/07,00:00:00,0.5942,0.1275,236.6883,2.57,0.0,0.25,0.0
03/06/07,01:00:00,0.8926,0.0912,237.1362,3.7567,0.0,0.3333,9.5833
03/06/07,02:00:00,0.4181,0.0957,238.6673,1.8067,0.0,0.4667,1.85
03/06/07,03:00:00,0.2849,0.0509,237.2117,1.22,0.0,0.1167,0.0
03/06/07,04:00:00,0.3205,0.1004,235.7455,1.4067,0.0,0.5833,0.0
03/06/07,05:00:00,0.2724,0.0453,236.645,1.21,0.0,0.0,0.0
03/06/07,06:00:00,0.3092,0.0919,236.8552,1.3767,0.0,0.5833,0.0
03/06/07,07:00:00,0.2708,0.0497,235.4775,1.2367,0.0,0.0,0.0
03/06/07,08:00:00,0.6724,0.0944,234.2655,3.0267,0.0,0.5833,0.0
03/06/07,09:00:00,1.0115,0.0536,234.7128,4.4,0.0,3.4667,5.9333
03/06/07,10:00:00,2.0704,0.1152,231.8643,8.9267,0.0,9.0,16.4833
03/06/07,11:00:00,3.1898,0.2309,230.5835,13.9767,27.1167,1.7833,16.3167
03/06/07,12:00:00,2.5791,0.2026,231.7487,11.2267,5.1833,15.3833,16.4667
03/06/07,13:00:00,3.7925,0.3061,231.6438,16.62,18.4333,20.6167,16.45
03/06/07,14:00:00,1.6592,0.1595,234.3405,7.1133,1.0833,1.1333,16.6
03/06/07,15:00:00,1.1366,0.0632,236.1782,4.9067,8.8,0.1167,4.7833
03/06/07,16:00:00,1.3808,0.1596,236.7207,5.95,9.0333,0.7,7.2333
03/06/07,17:00:00,0.9858,0.1372,235.3412,4.27,0.0,1.1333,5.85
03/06/07,18:00:00,1.3116,0.0567,232.5663,5.7233,0.0,0.3333,11.85
03/06/07,19:00:00,1.5743,0.1896,233.5427,6.8333,0.0,0.0,0.0
03/06/07,20:00:00,1.5953,0.1289,233.4707,6.8733,5.3667,0.65,4.4833
03/06/07,21:00:00,3.6063,0.1942,232.3538,15.58,8.0667,17.0833,5.0167
03/06/07,22:00:00,3.3833,0.1234,233.3178,14.58,0.0,28.5833,0.0
03/06/07,23:00:00,1.8222,0.1734,237.2198,7.88,0.0,22.5833,0.0
04/06/07,00:00:00,0.3535,0.1678,238.3095,1.6067,0.0,1.5167,0.0
04/06/07,01:00:00,0.3482,0.1486,236.1217,1.5833,0.0,1.55,0.0
04/06/07,02:00:00,0.2644,0.0526,234.0882,1.16,0.0,0.1667,0.0
04/06/07,03:00:00,0.785,0.0507,235.0968,3.3167,0.0,0.15,8.5
04/06/07,04:00:00,0.3281,0.1359,235.0587,1.4867,0.0,1.3,0.0
04/06/07,05:00:00,0.3052,0.1164,234.8097,1.39,0.0,0.9167,0.0
04/06/07,06:00:00,0.5405,0.0724,235.1023,2.4533,0.0,0.1667,0.0
04/06/07,07:00:00,1.4914,0.1003,232.66,6.45,0.0,0.1,11.0
04/06/07,08:00:00,1.3209,0.1665,232.0017,5.6467,0.0,1.2167,16.5167
04/06/07,09:00:00,1.268,0.1049,231.2988,5.43,0.0,0.4167,16.4
04/06/07,10:00:00,0.9641,0.0712,231.6882,4.1367,0.0,0.0,11.8333
04/06/07,11:00:00,0.2661,0.0942,233.4495,1.22,0.0,0.4333,0.0
04/06/07,12:00:00,0.31,0.1593,235.17,1.4167,0.0,1.15,0.0
04/06/07,13:00:00,0.2678,0.0889,234.7973,1.16,0.0,0.2,0.0
04/06/07,14:00:00,0.2438,0.0603,235.3028,1.03,0.0,0.0,0.0
04/06/07,15:00:00,0.2864,0.1181,236.2652,1.3033,0.0,0.6667,0.0
04/06/07,16:00:00,0.3145,0.1691,235.8467,1.4367,0.0,1.15,0.0
04/06/07,17:00:00,0.2597,0.0819,235.4623,1.1533,0.0,0.0333,0.0
04/06/07,18:00:00,1.6473,0.1611,233.8885,7.2067,17.1667,0.0,2.8667
04/06/07,19:00:00,1.5132,0.3995,232.5588,6.9133,7.5,0.8333,8.4333
04/06/07,20:00:00,0.5702,0.3733,235.6127,2.8467,0.4333,1.1333,0.0
04/06/07,21:00:00,0.5065,0.264,235.3718,2.44,0.4333,0.0,0.0
04/06/07,22:00:00,0.4852,0.2348,234.645,2.2933,0.4333,0.0,0.0
04/06/07,23:00:00,0.5539,0.328,239.3475,2.6533,0.45,0.8333,0.0
05/06/07,00:00:00,1.5754,0.1998,236.2293,6.6833,0.0333,1.1,12.5167
05/06/07,01:00:00,0.4692,0.064,236.0238,1.97,0.0,0.0,3.6333
05/06/07,02:00:00,0.2543,0.0661,235.9958,1.06,0.0,0.0,0.0
05/06/07,03:00:00,0.3109,0.146,235.4382,1.4267,0.0,0.8667,0.0
05/06/07,04:00:00,0.3254,0.177,235.3283,1.4967,0.0,0.9667,0.0
05/06/07,05:00:00,0.2465,0.0655,235.9813,1.0733,0.0,0.0,0.0
05/06/07,06:00:00,1.1371,0.0632,234.5233,4.9067,0.0,0.0,8.4
05/06/07,07:00:00,1.4175,0.1722,234.0727,6.0667,0.0,0.9667,16.7833
05/06/07,08:00:00,1.3132,0.143,231.6708,5.6233,0.0,0.7833,16.45
05/06/07,09:00:00,0.6849,0.0755,233.4155,2.9167,0.0,0.0,6.6667
05/06/07,10:00:00,1.4636,0.1981,231.3217,6.67,17.8333,0.0,0.0
05/06/07,11:00:00,1.5978,0.376,231.6517,7.37,12.7333,5.0833,0.0
05/06/07,12:00:00,0.4168,0.1663,233.5373,1.94,0.0,1.8333,0.0
05/06/07,13:00:00,0.3327,0.1027,234.3492,1.4567,0.0,0.0,0.0
05/06/07,14:00:00,0.7716,0.0729,233.2502,3.45,0.0,0.0,7.65
05/06/07,15:00:00,0.8969,0.1853,234.1172,4.0267,6.9833,1.1667,1.65
05/06/07,16:00:00,0.6829,0.1733,235.9605,3.08,4.8833,0.85,0.0
05/06/07,17:00:00,0.8824,0.1587,235.686,4.2867,4.1,0.0,0.0
05/06/07,18:00:00,0.4242,0.1476,236.1418,2.01,0.0,0.05,0.0
05/06/07,19:00:00,2.0162,0.5036,234.3448,9.1433,19.2,1.2333,1.0167
05/06/07,20:00:00,1.8438,0.4282,234.4523,8.1333,1.6167,0.5333,9.55
05/06/07,21:00:00,0.6463,0.2369,236.4002,2.9467,0.3,0.0,0.0
05/06/07,22:00:00,2.2968,0.1305,235.714,9.71,0.2667,0.5833,5.95
05/06/07,23:00:00,2.3087,0.2092,237.0203,9.7167,6.7833,1.1,17.2
06/06/07,00:00:00,1.7537,0.0806,234.4507,7.44,7.7167,0.0,16.8333
06/06/07,01:00:00,1.138,0.0389,234.6787,4.7767,0.0,0.0,14.75
06/06/07,02:00:00,0.3239,0.158,235.7332,1.4433,0.0,1.1833,0.0
06/06/07,03:00:00,0.2925,0.1304,236.6927,1.31,0.0,0.4833,0.0
06/06/07,04:00:00,0.2407,0.0847,235.9808,1.0833,0.0,0.0,0.0
06/06/07,05:00:00,0.2721,0.1094,236.3862,1.21,0.0,0.6167,0.0
06/06/07,06:00:00,1.743,0.1416,233.5187,7.5167,0.0,1.0167,10.7167
06/06/07,07:00:00,1.5333,0.0631,232.9192,6.59,0.0,0.0,16.6167
06/06/07,08:00:00,1.5423,0.0749,232.923,6.7233,0.0,0.0,16.6333
06/06/07,09:00:00,1.4502,0.165,231.9132,6.3533,0.0,1.1833,16.4833
06/06/07,10:00:00,1.362,0.1032,231.5078,5.8967,0.0,0.45,16.4333
06/06/07,11:00:00,1.3732,0.2521,232.3238,6.02,0.0,0.0,9.45
06/06/07,12:00:00,0.7542,0.2613,235.06,3.4733,0.0,2.85,0.0
06/06/07,13:00:00,0.518,0.2052,235.997,2.4067,0.0,1.2833,0.0
06/06/07,14:00:00,1.3021,0.1396,234.9305,5.6367,6.8,0.2,8.45
06/06/07,15:00:00,0.6952,0.1002,236.8147,2.9633,1.15,0.0,4.15
06/06/07,16:00:00,1.0038,0.1844,236.2982,4.4033,7.75,1.05,0.0
06/06/07,17:00:00,0.4373,0.1646,235.911,1.9367,0.0,1.0167,0.0
06/06/07,18:00:00,0.5142,0.1563,235.8582,2.2667,0.0,0.0,0.0
06/06/07,19:00:00,2.544,0.5016,233.0935,11.2267,8.9833,0.1333,5.5667
06/06/07,20:00:00,2.0327,0.2737,233.1543,8.8,8.1833,1.2,16.65
06/06/07,21:00:00,2.2085,0.1993,232.5476,9.5153,6.3559,0.5085,16.5254
06/06/07,22:00:00,2.1159,0.157,234.9955,8.9567,3.4333,0.0,16.9167
06/06/07,23:00:00,1.1133,0.109,237.1963,4.7367,5.2167,0.65,8.4833
07/06/07,00:00:00,0.3128,0.1584,234.3913,1.4367,0.0,1.0,0.0
07/06/07,01:00:00,0.2428,0.061,234.9517,1.0933,0.0,0.0,0.0
07/06/07,02:00:00,0.2427,0.0728,234.7777,1.11,0.0,0.1167,0.0
07/06/07,03:00:00,0.3118,0.1521,234.9675,1.4033,0.0,1.2,0.0
07/06/07,04:00:00,0.2608,0.0816,234.9142,1.15,0.0,0.3,0.0
07/06/07,05:00:00,0.2302,0.0476,235.6503,1.03,0.0,0.0,0.0
07/06/07,06:00:00,0.6252,0.123,236.3213,2.75,0.0,0.85,0.0
07/06/07,07:00:00,1.2491,0.1411,232.6597,5.4167,0.0,0.7333,9.4
07/06/07,08:00:00,1.3164,0.1222,232.2975,5.6167,0.0,0.0,16.55
07/06/07,09:00:00,1.2506,0.0855,232.693,5.3467,0.0,0.3833,16.2333
07/06/07,10:00:00,0.3301,0.1801,232.664,1.55,0.0,1.15,0.0
07/06/07,11:00:00,0.2698,0.097,233.0422,1.24,0.0,0.05,0.0
07/06/07,12:00:00,0.2414,0.0624,232.3485,1.08,0.0,0.0,0.0
07/06/07,13:00:00,0.3046,0.1436,233.1792,1.41,0.0,1.1,0.0
07/06/07,14:00:00,0.5695,0.152,233.6478,2.56,0.0,0.55,0.0
07/06/07,15:00:00,0.7521,0.0702,235.8802,3.12,0.0,0.0,0.0
07/06/07,16:00:00,0.7816,0.1071,234.2535,3.3467,0.0,0.6,0.0
07/06/07,17:00:00,0.8279,0.1704,235.0092,3.53,0.0,1.1167,0.0
07/06/07,18:00:00,1.0023,0.0788,234.778,4.2767,0.0,0.0,2.4333
07/06/07,19:00:00,1.3088,0.1054,232.64,5.6967,0.0,0.1,10.2667
07/06/07,20:00:00,1.2681,0.2725,235.0882,5.6433,5.65,1.2167,0.0
07/06/07,21:00:00,1.2846,0.1483,235.0657,5.62,10.7667,0.4,0.0
07/06/07,22:00:00,1.0703,0.1006,237.3377,4.5433,0.0,0.0,11.1
07/06/07,23:00:00,0.3631,0.1385,238.9332,1.6067,0.0,0.7833,0.0
08/06/07,00:00:00,0.3082,0.141,237.4635,1.3633,0.0,0.9167,0.0
08/06/07,01:00:00,0.2403,0.0495,235.7652,1.0467,0.0,0.0,0.0
08/06/07,02:00:00,0.2625,0.1012,235.1798,1.2067,0.0,0.25,0.0
08/06/07,03:00:00,0.3181,0.1529,234.9778,1.4467,0.0,1.1833,0.0
08/06/07,04:00:00,0.2414,0.0633,235.7258,1.0633,0.0,0.2167,0.0
